@RELATION weather_clean_2hr_60

@ATTRIBUTE temp NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE dewpoint NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE rain {0,1}

@data
26.2,75.3,21.48,1007.27,730,1
26.5,85.9,23.95,1007.35,239,1
28,77.1,23.61,1007.7,217,1
30.1,63.5,22.41,1005.09,212,1
23.5,90.1,21.78,1007.81,208,1
24,91.2,22.48,1008.25,199,1
29.6,69.1,23.33,1006.79,213,1
26.4,90,24.63,1008.15,238,1
29.3,71.7,23.66,1007.01,213,1
38.6,37.6,21.58,1000.34,935,1
28.1,75.9,23.45,1004.45,212,1
24.3,91.4,22.81,1008.44,208,1
26.6,88.3,24.5,1009.3,0,1
28.2,81.5,24.73,1006.13,807,1
26.8,87.9,24.63,1009.73,0,1
24.2,91.8,22.78,1008.3,139,1
28,76.5,23.48,1007.02,217,1
29.7,67.9,23.14,1006.54,213,1
24,91.2,22.48,1008.32,208,1
27.6,82,24.25,1005.56,894,1
26.3,90,24.53,1008.22,234,1
27.2,75,22.38,1008.55,243,1
